X	rep	beta0	beta	q	sim_hash	sim_id	seed
X_bin_med	7	-5	4	5	30b79734a97925dc545df3d91afb18c0	30b79	199545
X_bin_med	7	-4	0.5	1	2a4b5cfbb52d81f1bc0b9776c2907ccc	2a4b5	173237
X_bin_med	7	-4	0.5	3	3118459f1ccf4a7360014b11cafc8887	31184	201092
X_bin_med	7	-4	0.5	5	4d325050f19fb3732726a840b81cdc50	4d325	316197
X_bin_med	7	-4	1	1	ffbc3062d6d0c748e2180fbe441b17f4	ffbc3	1047491
X_bin_med	7	-4	1	3	5740b3b98bdbe569c31a50918ffa5d22	5740b	357387
X_bin_med	7	-4	1	5	c8119e1f71b94e032bacbbad026f5a9c	c8119	819481
X_bin_med	7	-4	2	1	7c58336c3ea7ca3be7360474c7b8f47f	7c583	509315
X_bin_med	7	-4	2	3	86f2897a75f7a2215a0e3bea2bfc52ba	86f28	552744
X_bin_med	7	-4	2	5	a6ea5704fa54a8d0ca93714a07084574	a6ea5	683685
X_bin_med	7	-4	4	1	d5e2de58b1c5fd050df11f624c902a50	d5e2d	876077
X_bin_med	7	-4	4	3	cc6eb26ae7c8b7f57a5ef2218dc415b4	cc6eb	837355
X_bin_med	7	-4	4	5	f3478b6e10047a6fdb9d9752f4f45d15	f3478	996472
X_bin_med	7	-3	0.5	1	f90b554d7e739ef63398dd66929a46b5	f90b5	1020085
X_bin_med	7	-3	0.5	3	2f758bec0b449aa65d28f7beb81f01c9	2f758	194392
X_bin_med	7	-3	0.5	5	bcf05903c471c78cfe4ed9d0b5daac5d	bcf05	773893
X_bin_med	7	-3	1	1	1af9ebda0fc0213f0bc9547afcec2667	1af9e	110494
X_bin_med	7	-3	1	3	dc13256af8e4022d39fcf9dfe5ee271f	dc132	901426
X_bin_med	7	-3	1	5	d038683a89b22450abfd310d4471420e	d0386	852870
X_bin_med	7	-3	2	1	a1e11ecd9589fe685d1a1569c6aa6194	a1e11	663057
X_bin_med	7	-3	2	3	9f13e37ed2308c4b6c7161082033adf0	9f13e	651582
X_bin_med	7	-3	2	5	0340d9eb8b537b2323a7d3365e1bacfd	0340d	13325
X_bin_med	7	-3	4	1	197303f25af0c846f9d2d9b737aad0d1	19730	104240
X_bin_med	7	-3	4	3	b70d5f77a5df9817acd966152e53161a	b70d5	749781
X_bin_med	7	-3	4	5	7f1bad6646d1e91337fd96000b02f3d9	7f1ba	520634
X_bin_med	7	-2	0.5	1	22473f330fe8cee459db564ec03c3dcb	22473	140403
X_bin_med	7	-2	0.5	3	7b7d73f75936a78a331ad0851c02df78	7b7d7	505815
X_bin_med	7	-2	0.5	5	3d090f81386d7db27bd9581dcbf6c0fa	3d090	250000
X_bin_med	7	-2	1	1	b937c774a26fc61487485715a1ed33ff	b937c	758652
X_bin_med	7	-2	1	3	6d977fad05f3b7af50097507a5ff67b4	6d977	448887
X_bin_med	7	-2	1	5	be70b920d1ca3850e6934c314c1cb227	be70b	780043
X_bin_med	7	-2	2	1	dde4d5423681aa07dd42696fdd3516ed	dde4d	908877
X_bin_med	7	-2	2	3	ca9d2097d20ead273124182bb9dae940	ca9d2	829906
X_bin_med	7	-2	2	5	2f0979149206788a7ba633fce18746b8	2f097	192663
X_bin_med	7	-2	4	1	577d353f03d8bd1e585b6f37de87260b	577d3	358355
X_bin_med	7	-2	4	3	0fa5114ef4052acb366fd9efeb33acec	0fa51	64081
X_bin_med	7	-2	4	5	3a7cf07e2986a3b575f6da501633882d	3a7cf	239567
X_bin_med	8	-5	0.5	1	ca88406a5b4f039197095469f76d6990	ca884	829572
X_bin_med	8	-5	0.5	3	d6412859a09d7d552df2e8766b414c37	d6412	877586
X_bin_med	8	-5	0.5	5	952db3de69fda5d571727b5f631fc903	952db	611035
X_bin_med	8	-5	1	1	ccd263526cb3e1b9c73c2017a880a8f8	ccd26	838950
X_bin_med	8	-5	1	3	d5ba42778659a941f776aeb22151df76	d5ba4	875428
X_bin_med	8	-5	1	5	91454e29231063267428eb5a80beb01e	91454	595028
X_bin_med	8	-5	2	1	2a7a5439f5ded7375560bbe580df522d	2a7a5	173989
X_bin_med	8	-5	2	3	64e0d4020058987311bb361698f8f02b	64e0d	413197
X_bin_med	8	-5	2	5	b3483c1342517807da057b69c3238fd8	b3483	734339
X_bin_med	8	-5	4	1	9cdff208385d86dc6d79e9c2b19c43fc	9cdff	642559
X_bin_med	8	-5	4	3	9db46c7088fc4b1e7e9c85ea46d3730a	9db46	645958
X_bin_med	8	-5	4	5	d64480cacd47fcd010ff5f8f952ce4ab	d6448	877640
X_bin_med	8	-4	0.5	1	a3f61a6b0820e233b82d15a588b67b77	a3f61	671585
X_bin_med	8	-4	0.5	3	065a233e1128a526b0277e1ef5fb3b23	065a2	26018
X_bin_med	8	-4	0.5	5	adaa03a9cc430ffdac3317a1e8fad98f	adaa0	711328
X_bin_med	8	-4	1	1	ed134e64a9b03015851a8b3380f2241c	ed134	971060
X_bin_med	8	-4	1	3	f2e7eea4427a912529448ccac7a3e4ce	f2e7e	994942
X_bin_med	8	-4	1	5	6c3b03e021ce76c41caa3a3166eb6f8c	6c3b0	443312
X_bin_med	8	-4	2	1	9821ae54cf66aa62ceaa5aa382395a1c	9821a	623130
X_bin_med	8	-4	2	3	6ed0140a45cff862955424d9ec12901d	6ed01	453889
X_bin_med	8	-4	2	5	16a9122854139eea31a9230fa54d42b6	16a91	92817
X_bin_med	8	-4	4	1	1edd5a49ba8aae4587ad3f522a91f28c	1edd5	126421
X_bin_med	8	-4	4	3	bfd2bc13efc9e65ef553467a9f32291b	bfd2b	785707
X_bin_med	8	-4	4	5	18ef8309e78f7f2821f7c14b30c644e0	18ef8	102136
X_bin_med	8	-3	0.5	1	25e9778d912ddfb166e5b774047b43de	25e97	155287
X_bin_med	8	-3	0.5	3	4ea39d95706c001cf260cf230f586f4d	4ea39	322105
X_bin_med	8	-3	0.5	5	0a769bc3b3eb9b83b9a07ba9db7aa8f0	0a769	42857
X_bin_med	8	-3	1	1	8369635875243f95f64fcd794771e4ba	83696	538262
X_bin_med	8	-3	1	3	289936d90119404c403d6074b65d1760	28993	166291
X_bin_med	8	-3	1	5	f07d3f5c24e41177f08b30cd896d97c1	f07d3	985043
X_bin_med	8	-3	2	1	ddb3b23343a7218316bd4105026489e5	ddb3b	908091
X_bin_med	8	-3	2	3	ecb848ec3f0f090761f5ceb149064a17	ecb84	969604
X_bin_med	8	-3	2	5	cbfa0d9a3de6d9edc9030a543e4519a3	cbfa0	835488
X_bin_med	8	-3	4	1	051caa32df9802a872b4c6ddbb21f4c8	051ca	20938
X_bin_med	8	-3	4	3	2f7f8c3688e6eb52b9cdd1e8658f3190	2f7f8	194552
X_bin_med	8	-3	4	5	bc334b8a5783662adc0c351a42e8c886	bc334	770868
X_bin_med	8	-2	0.5	1	049cfd2692afe1bcce78d3eff20cb215	049cf	18895
X_bin_med	8	-2	0.5	3	0515cecc2ec4f41449eb1b4d6204c4c2	0515c	20828
X_bin_med	8	-2	0.5	5	0aedbdb2b5bf55ffd57591909621f08e	0aedb	44763
X_bin_med	8	-2	1	1	ca13d2ac706fc47fb9fe00b9ca74f0d9	ca13d	827709
X_bin_med	8	-2	1	3	e6def44a4daa4f012b4454566ee0996b	e6def	945647
X_bin_med	8	-2	1	5	0f9a1e2eac226a50150ca64e1d075985	0f9a1	63905
X_bin_med	8	-2	2	1	3e7fb4500a7544103d63e3ea238b063b	3e7fb	255995
X_bin_med	8	-2	2	3	24bdb617baad011cfc8804546e1a62e2	24bdb	150491
X_bin_med	8	-2	2	5	8376c1fc8b825da9b4e5ddeed249ccb0	8376c	538476
X_bin_med	8	-2	4	1	06234ac2545dffabb3cccdebde75374e	06234	25140
X_bin_med	8	-2	4	3	93c4f965bf0c8e5d6b4d8ac4309601a3	93c4f	605263
X_bin_med	8	-2	4	5	1f37813e57c4f5bf935a96a2f66d201e	1f378	127864
X_bin_med	9	-5	0.5	1	634aefcaebed1ed6a50f2e54e6631d56	634ae	406702
X_bin_med	9	-5	0.5	3	1c9fff9318ce34ac31e833317059787c	1c9ff	117247
X_bin_med	9	-5	0.5	5	92a4eb9b5e9764b2ea1ebb3a5e2ef16d	92a4e	600654
X_bin_med	9	-5	1	1	9c373e218361ecfb873c3141f3bfad82	9c373	639859
X_bin_med	9	-5	1	3	8e48a0fb4e2ba3610a30b71512cd9254	8e48a	582794
X_bin_med	9	-5	1	5	1fc4bd74f82974c9d28dccd342129ab0	1fc4b	130123
X_bin_med	9	-5	2	1	6f22b7c11d55ad429ac614dc6bf20698	6f22b	455211
X_bin_med	9	-5	2	3	c5892a11e316fb5ceebd8d8a3616a8c3	c5892	809106
X_bin_med	9	-5	2	5	87bc592195d0056aefc32905abb5697b	87bc5	555973
X_bin_med	9	-5	4	1	f76eaf95280ce19c63c3af121d558420	f76ea	1013482
X_bin_med	9	-5	4	3	3df3eaa35171ae65c638c4c2cfe97a97	3df3e	253758
X_bin_med	9	-5	4	5	d0ca634866f36be6aca384f8f4b826ff	d0ca6	855206
X_bin_med	9	-4	0.5	1	38cbbb574a468781957bf5920485171d	38cbb	232635
X_bin_med	9	-4	0.5	3	50cbfd7ce399779f4d50608335771558	50cbf	330943
X_bin_med	9	-4	0.5	5	63fd0c54963b2c65a6596980880e0800	63fd0	409552
X_bin_med	9	-4	1	1	31ecd7f8b9a579cfb0630ccc2c957fdd	31ecd	204493
X_bin_med	9	-4	1	3	3b7f2dda614c393691d04c01293cfc7f	3b7f2	243698
X_bin_med	9	-4	1	5	ca75d9bca2246c910f4f70606ddcbcd1	ca75d	829277
X_bin_med	9	-4	2	1	13328665b235d42f4ed87f3ccf25563b	13328	78632
X_bin_med	9	-4	2	3	601a558900fe2f621be4521bd7a8b4cb	601a5	393637
X_bin_med	9	-4	2	5	4199b66bb61c187e6add27aa49a49a8e	4199b	268699
X_bin_med	9	-4	4	1	a46bf94103eb6160d51ac91d9feea049	a46bf	673471
X_bin_med	9	-4	4	3	37860342fb9fbd703b160291d7e915d7	37860	227424
X_bin_med	9	-4	4	5	57d3c0278228a92db30d2d9a0b29ba87	57d3c	359740
X_bin_med	9	-3	0.5	1	7778cdfe2ca45d26ce553ec6efa1028c	7778c	489356
X_bin_med	9	-3	0.5	3	a8685eb3af8d4df2a9c0fe5bc2c5fde4	a8685	689797
X_bin_med	9	-3	0.5	5	6082feafb123fccbf64764bd5dbcc164	6082f	395311
X_bin_med	9	-3	1	1	c8f2bd19742c220ed3463bdb74d1563a	c8f2b	823083
X_bin_med	9	-3	1	3	15c216f64d935f3702465c066dcc72ac	15c21	89121
X_bin_med	9	-3	1	5	024e95ae4d6c64119591a0078d179b70	024e9	9449
X_bin_med	9	-3	2	1	ccabbd16ade39d457adf6365f07013ec	ccabb	838331
X_bin_med	9	-3	2	3	ca1d46818b060e13120bf9dbabca3109	ca1d4	827860
X_bin_med	9	-3	2	5	742b6a3a4e869ba14607b8309ef21a2c	742b6	475830
X_bin_med	9	-3	4	1	f155d6d5ac28568de0b23b794932098d	f155d	988509
X_bin_med	9	-3	4	3	7121e444a923cb5beef4b4f8c757fceb	7121e	463390
X_bin_med	9	-3	4	5	e64c826d0b1d4b3318495382784f3ae7	e64c8	943304
X_bin_med	9	-2	0.5	1	990cb5c9de1e60f4966222eed2034e80	990cb	626891
X_bin_med	9	-2	0.5	3	61a03a4368a3e0f53662805d0babca67	61a03	399875
X_bin_med	9	-2	0.5	5	bc4c004d6222a799a4136eaf03d4ee87	bc4c0	771264
X_bin_med	9	-2	1	1	40f823e27d41fc29a452bbdb5420af9d	40f82	266114
X_bin_med	9	-2	1	3	db32a7071d3a1a531f9d0369edb205c8	db32a	897834
X_bin_med	9	-2	1	5	4493cd46699f063bdddcb34649a6d154	4493c	280892
X_bin_med	9	-2	2	1	28bd10a83dbee4aaa3324bb8f35f9d9e	28bd1	166865
X_bin_med	9	-2	2	3	a7251724a5f493d4f2eb6d7c36bc8825	a7251	684625
X_bin_med	9	-2	2	5	e10675990c4eab3f7c9d7e6bf2ede4d7	e1067	921703
X_bin_med	9	-2	4	1	85c187968f48b14f33cb0145abe16c9d	85c18	547864
X_bin_med	9	-2	4	3	57d8adb83d12469cd3fa3cfc052e8d01	57d8a	359818
X_bin_med	9	-2	4	5	b6db9a8bb42401d2853536cfcf42bd7c	b6db9	748985
X_bin_med	10	-5	0.5	1	54a09106cead4546197d362bb4665e35	54a09	346633
X_bin_med	10	-5	0.5	3	981f44f17b558320d14fbf3ad8d0d8ea	981f4	623092
X_bin_med	10	-5	0.5	5	507b6164544e2decaab71a6f09e15f86	507b6	329654
X_bin_med	10	-5	1	1	4959e231adee95208f5d141d78721005	4959e	300446
X_bin_med	10	-5	1	3	01106a4ced79e7b58fcd4a5979c5d1cd	01106	4358
X_bin_med	10	-5	1	5	b96e1189e6d641364ab1561b6325d7cb	b96e1	759521
X_bin_med	10	-5	2	1	dda0bb1f9a47b8dc5d8df48559cb3885	dda0b	907787
X_bin_med	10	-5	2	3	bcf5ed2a0bee5fc09837bec3bded7f58	bcf5e	773982
X_bin_med	10	-5	2	5	63e4c725bbfc08a1022e3657e87068e5	63e4c	409164
X_bin_med	10	-5	4	1	6c7bf393dce28f11e951f670587a52cf	6c7bf	444351
X_bin_med	10	-5	4	3	ed6ec68fba1632b7e273b59a712d8d75	ed6ec	972524
X_bin_med	10	-5	4	5	478fd24077bf314be2081bcbd7ebb8d6	478fd	293117
X_bin_med	10	-4	0.5	1	a2b97b643703f73e718b028ff2b96e00	a2b97	666519
X_bin_med	10	-4	0.5	3	a35a4f335c21f7a58c6cc5f6e45d752d	a35a4	669092
X_bin_med	10	-4	0.5	5	a3a3eaf1002a779a5f15349bb21deee6	a3a3e	670270
X_bin_med	10	-4	1	1	19feee7dee7367e3adc6a133f7142cd7	19fee	106478
X_bin_med	10	-4	1	3	fd7aabcb25155b123253f2f3e4b8a44a	fd7aa	1038250
X_bin_med	10	-4	1	5	636f654d25f7139c74cf0045232811ae	636f6	407286
X_bin_med	10	-4	2	1	170f8ef794b13faa7fbb0cde9ea2f823	170f8	94456
X_bin_med	10	-4	2	3	49eaa2eb9a11e84f294a36fd32ca169b	49eaa	302762
X_bin_med	10	-4	2	5	8c19f18980f22458046c0b2b9c8fe64b	8c19f	573855
X_bin_med	10	-4	4	1	ce67cb3d8a9d0fe7afdba9eb2d3498a3	ce67c	845436
X_bin_med	10	-4	4	3	bbb80b147c1c6ba3675372e1118f7b76	bbb80	768896
X_bin_med	10	-4	4	5	d60eeb436269ce77d8fdee528fb67e4b	d60ee	876782
X_bin_med	10	-3	0.5	1	aff1714aadb4a0dfeedb852fa1661caa	aff17	720663
X_bin_med	10	-3	0.5	3	91f60965d8ae0c3fc3cf575615d0ba73	91f60	597856
X_bin_med	10	-3	0.5	5	c1ea7c42820df339d6b8808d5530f4d6	c1ea7	794279
X_bin_med	10	-3	1	1	94361df1f830efdbe1c250a834e646e3	94361	607073
X_bin_med	10	-3	1	3	c52a61dc3778ade333d77726410e762a	c52a6	807590
X_bin_med	10	-3	1	5	6e0e1485495516ea4a9f18cb8f370336	6e0e1	450785
X_bin_med	10	-3	2	1	202a5b985f26beea55f1b9dc30233d9f	202a5	131749
X_bin_med	10	-3	2	3	7909983f84895960380749447d7bfac8	79099	495769
X_bin_med	10	-3	2	5	b36dc1dbd16fc9309308aece90bd62df	b36dc	734940
X_bin_med	10	-3	4	1	14d47445daeef32db3104a270b662c55	14d47	85319
X_bin_med	10	-3	4	3	196bfa4ba7d779056288bc05352afa1c	196bf	104127
X_bin_med	10	-3	4	5	dd39a9c9018f81872d3413945e3bb45b	dd39a	906138
X_bin_med	10	-2	0.5	1	d8eb001623e9dfa084aea646a32617a2	d8eb0	888496
X_bin_med	10	-2	0.5	3	ed0e5597c04c525961c5bbfcae1ccbd7	ed0e5	970981
X_bin_med	10	-2	0.5	5	f98832f60eb6c68b8aa0f0c74d848637	f9883	1022083
X_bin_med	10	-2	1	1	1c1b59e0ca4363e980767c59b8a1b1c2	1c1b5	115125
X_bin_med	10	-2	1	3	1d1902790c278902a5d98382cb153250	1d190	119184
X_bin_med	10	-2	1	5	78074d008aba23ed19d84e1dec3fa1fc	78074	491636
X_bin_med	10	-2	2	1	c5daf41f48fdeedfe6c8ce69e9bc09ba	c5daf	810415
X_bin_med	10	-2	2	3	55875fe4818db64bc229aad022642dca	55875	350325
X_bin_med	10	-2	2	5	1075b437dead169f5b3de37cbe572b79	1075b	67419
X_bin_med	10	-2	4	1	bf3da2bc032dd0891702e34bc51c9fec	bf3da	783322
X_bin_med	10	-2	4	3	fd3f911b05e93a445347212a38a85d16	fd3f9	1037305
X_bin_med	10	-2	4	5	f0ee27a38a7834ce62601645ad60dd39	f0ee2	986850
X_bin_strong	1	-5	0.5	1	ec2960d89314ec06ba3afad0f0fa7f56	ec296	967318
X_bin_strong	1	-5	0.5	3	1d0502d351f998c04486cd4baa81deae	1d050	118864
X_bin_strong	1	-5	0.5	5	3aa958130d482436d17a2956eceb8e2e	3aa95	240277
X_bin_strong	1	-5	1	1	2f586c7635f469b220b440696d886a5b	2f586	193926
X_bin_strong	1	-5	1	3	4ed325c5788b82ec765c2453141860fe	4ed32	322866
X_bin_strong	1	-5	1	5	e71e73b3f0f476e35f95d59f927b06d0	e71e7	946663
X_bin_strong	1	-5	2	1	94788e1487e3f1f9d1b4368ac771123b	94788	608136
X_bin_strong	1	-5	2	3	0889e602c8925933fe5cdf0c73fb0368	0889e	34974
X_bin_strong	1	-5	2	5	8a4f3c28d549e00d58f25e95d27a75b2	8a4f3	566515
X_bin_strong	1	-5	4	1	f6026237c19bacdf8a0e938a62c08008	f6026	1007654
X_bin_strong	1	-5	4	3	52503f9e02ce8302541bcb963ebd9cf2	52503	337155
X_bin_strong	1	-5	4	5	eb0cf15da8122fc9b9ab2fed2a738661	eb0cf	962767
X_bin_strong	1	-4	0.5	1	089a28255b9444712d09aafc29224779	089a2	35234
X_bin_strong	1	-4	0.5	3	328ed6e13bfc486b424fecb3ebfc2586	328ed	207085
X_bin_strong	1	-4	0.5	5	db8c30d7bfa079878c5f9f35870dfb16	db8c3	899267
X_bin_strong	1	-4	1	1	f4d3465bdc95d1a2d2b1ceba4b57575b	f4d34	1002804
X_bin_strong	1	-4	1	3	f8149e9d8db17eae2c468244d1a62c2e	f8149	1016137
X_bin_strong	1	-4	1	5	f16bb9d3fc2803866a120dedfb0e9f8c	f16bb	988859
X_bin_strong	1	-4	2	1	c2fbad93ef8c01fc1ba9c31d21434166	c2fba	798650
X_bin_strong	1	-4	2	3	203c1eb808b90db6ec036700b12e9ea0	203c1	132033
X_bin_strong	1	-4	2	5	2299108bcbc695941df67a4c7bbe3159	22991	141713
X_bin_strong	1	-4	4	1	ffd03cb11626b17e28efe20fc2cd6cbb	ffd03	1047811
X_bin_strong	1	-4	4	3	98b53e8afc024ba64eb61f2643f10775	98b53	625491
X_bin_strong	1	-4	4	5	c568fd77e26223e354023f9166b4f9f4	c568f	808591
X_bin_strong	1	-3	0.5	1	cd8fb851d79539aa1cb036c416813d7d	cd8fb	841979
X_bin_strong	1	-3	0.5	3	76ece70eaf27e504f60282ffb1016327	76ece	487118
X_bin_strong	1	-3	0.5	5	3ce2c53ae7053a2651ddda77a7056d70	3ce2c	249388
X_bin_strong	1	-3	1	1	80acc5d35d237aff7070e0ac219e23ad	80acc	527052
X_bin_strong	1	-3	1	3	c22a96cc43ab993f19f6974d0ba8fb69	c22a9	795305
X_bin_strong	1	-3	1	5	ae9de119b1eeb942b46958f9ad868c5d	ae9de	715230
X_bin_strong	1	-3	2	1	fd5e78cbb5c471abf0a868e5dc95d4d5	fd5e7	1037799
X_bin_strong	1	-3	2	3	7bf3963dde8a714dfe4a41e9c22e29d6	7bf39	507705
X_bin_strong	1	-3	2	5	016f9e244e14dbe107f17c6a508fefad	016f9	5881
X_bin_strong	1	-3	4	1	69ccef5fa9183b421950052114c502ef	69cce	433358
X_bin_strong	1	-3	4	3	0772e08d3cabb39bbd749eb4a4962463	0772e	30510
X_bin_strong	1	-3	4	5	6315e1ffa68fd3c59f8406d2db6abc6c	6315e	405854
X_bin_strong	1	-2	0.5	1	e9dd9e75dad6c639764ca1474db22a55	e9dd9	957913
X_bin_strong	1	-2	0.5	3	7b842b5832e2fbb930961270452e55c6	7b842	505922
X_bin_strong	1	-2	0.5	5	d924be62376cc0b7dbec7fde49c8f886	d924b	889419
X_bin_strong	1	-2	1	1	05ae307270116ff261784ea4f58ab6ac	05ae3	23267
X_bin_strong	1	-2	1	3	9e279df47de232e1b9bf7da0a56aab0d	9e279	647801
X_bin_strong	1	-2	1	5	2ee2ed6ff98ca4515b6738eea8889b11	2ee2e	192046
X_bin_strong	1	-2	2	1	c6d5f754abd1a4526831eeca3f24e823	c6d5f	814431
X_bin_strong	1	-2	2	3	9b16ca7d200843989797576fff215d1d	9b16c	635244
X_bin_strong	1	-2	2	5	7294609483b2e06aa3dc14ec427528d7	72946	469318
X_bin_strong	1	-2	4	1	7cb2b5eef620cf76204a2d62a99087fe	7cb2b	510763
X_bin_strong	1	-2	4	3	cf76484c4152edb586f1c073ca570f99	cf764	849764
X_bin_strong	1	-2	4	5	923cee9c913d320a73be77b88bc142f5	923ce	598990
X_bin_strong	2	-5	0.5	1	5b7ebf12af67073aca620e749e6a2ec9	5b7eb	374763
X_bin_strong	2	-5	0.5	3	1262dfd537139d2b4d8b96a73dc4dff4	1262d	75309
X_bin_strong	2	-5	0.5	5	1678827e2c03fd1273b8933ab3d8da0b	16788	92040
X_bin_strong	2	-5	1	1	e5b09246dd9da5025c10c9de93ad58bc	e5b09	940809
X_bin_strong	2	-5	1	3	c2b70b31da3f6981cc52b40571d01817	c2b70	797552
X_bin_strong	2	-5	1	5	3cea19c35d4ce7e09991b27ad7031b30	3cea1	249505
X_bin_strong	2	-5	2	1	15e56f4e59239d8a7b5d0b85932252cf	15e56	89686
X_bin_strong	2	-5	2	3	0997af4e4bf5be12a8bc5fb293267011	0997a	39290
X_bin_strong	2	-5	2	5	74ebd1921911e558bff778adbc1fdffe	74ebd	478909
X_bin_strong	2	-5	4	1	7c60480dd8b020d0dc57f4dbe81fd154	7c604	509444
X_bin_strong	2	-5	4	3	0a9fe22cd62c6fed26c5c3352199d46a	0a9fe	43518
X_bin_strong	2	-5	4	5	7e7b49079a92e8e4de7d2821221ac887	7e7b4	518068
X_bin_strong	2	-4	0.5	1	4e2a73d97b165248adc04b312a4af248	4e2a7	320167
X_bin_strong	2	-4	0.5	3	66b4cda0f79bd9732b483ef8c0c88870	66b4c	420684
X_bin_strong	2	-4	0.5	5	7c329833783d6f48da19048effe8bbc8	7c329	508713
X_bin_strong	2	-4	1	1	1805a8f2057105f7ce5e39b0f2b4a4c8	1805a	98394
X_bin_strong	2	-4	1	3	6ce74bed95de8efffe043cb13cdfdb0b	6ce74	446068
X_bin_strong	2	-4	1	5	b8c046c704efeb2a294e500e625248b5	b8c04	756740
X_bin_strong	2	-4	2	1	4c27d56412cbefe7c977f3e26051951b	4c27d	311933
X_bin_strong	2	-4	2	3	2429e948ef5b26d3367ad57eaac68d5c	2429e	148126
X_bin_strong	2	-4	2	5	5f4e2a9b6116642dbac0c47ec9b708ca	5f4e2	390370
X_bin_strong	2	-4	4	1	8e7a1996e6f285e775ffdbd9b64edb76	8e7a1	583585
X_bin_strong	2	-4	4	3	39f2eddf523367bf28ad30bbd103a19d	39f2e	237358
X_bin_strong	2	-4	4	5	5d4c993113d89a336d59c851e8b82ff7	5d4c9	382153
X_bin_strong	2	-3	0.5	1	c4a303e8bd0ddd5ba6a191621df6f5b8	c4a30	805424
X_bin_strong	2	-3	0.5	3	ee4467be074a313af507a27700d917d1	ee446	975942
X_bin_strong	2	-3	0.5	5	8c056da0ae088ff938fde6cd3293fe91	8c056	573526
X_bin_strong	2	-3	1	1	063ecf49cf6384ab7bfaf8ea48aedda3	063ec	25580
X_bin_strong	2	-3	1	3	f4411565d857abaeb8de029cbe20767a	f4411	1000465
X_bin_strong	2	-3	1	5	949809ffd2b149ba5f0d0f8a03656b75	94980	608640
X_bin_strong	2	-3	2	1	8b9dded78f5731d7b94ece05ab8216f4	8b9dd	571869
X_bin_strong	2	-3	2	3	84ab04294b4ba8e41c44934c1ca8a7ba	84ab0	543408
X_bin_strong	2	-3	2	5	0ef3d43b5a810ee46324484492682113	0ef3d	61245
X_bin_strong	2	-3	4	1	1543f6b64c1233490ef3e0d11dbfdb01	1543f	87103
X_bin_strong	2	-3	4	3	44ba67e82249450c1b66e6e6ebe7d3fd	44ba6	281510
X_bin_strong	2	-3	4	5	7cdf36019257c9323b3abc08ff7b125d	7cdf3	511475
X_bin_strong	2	-2	0.5	1	5f6ca86850c82c0d5dac05d6113e2355	5f6ca	390858
X_bin_strong	2	-2	0.5	3	a060c2a8b6d796fe4aa3caa9735e092e	a060c	656908
X_bin_strong	2	-2	0.5	5	2ee07a7410dcb91443c709f068b66c30	2ee07	192007
X_bin_strong	2	-2	1	1	2ba47263d38f6e8f3ebd46314232a754	2ba47	178759
X_bin_strong	2	-2	1	3	de040dca8caf2f8653de7f89788a6c3b	de040	909376
X_bin_strong	2	-2	1	5	e2c3b1f6699b5d3468321b62bfd7865b	e2c3b	928827
X_bin_strong	2	-2	2	1	0808c3b3065e6134a3bc5837f84abb6c	0808c	32908
X_bin_strong	2	-2	2	3	be31a5ac28645d6a00925872bf488f66	be31a	779034
X_bin_strong	2	-2	2	5	375740248bb06e766522f9a8701ac1f1	37574	226676
X_bin_strong	2	-2	4	1	37fe305f7f22cc6f4b46e9077a27fdab	37fe3	229347
X_bin_strong	2	-2	4	3	645b34ea54b1f320052232d44cc1688a	645b3	411059
X_bin_strong	2	-2	4	5	d8a56fb849bc7bdcc9421d462b7e51b8	d8a56	887382
X_bin_strong	3	-5	0.5	1	6f78a67c64df45aa0fbfd12478c37b8e	6f78a	456586
X_bin_strong	3	-5	0.5	3	2bde6bf53b40dedcc06accbcfb3af892	2bde6	179686
X_bin_strong	3	-5	0.5	5	e95232490fa3301cd3b941f8f082b1dc	e9523	955683
X_bin_strong	3	-5	1	1	df45859f9b3991d63c534752462d0347	df458	914520
X_bin_strong	3	-5	1	3	577519e24e88c850ff9bf9036160b3ed	57751	358225
X_bin_strong	3	-5	1	5	4b4e9816c2fa89f55690dd06e078654a	4b4e9	308457
X_bin_strong	3	-5	2	1	746c2d01157908b0e7ea18a37ef3752f	746c2	476866
X_bin_strong	3	-5	2	3	f291088ce9b370880c41e3b3e33bfbba	f2910	993552
X_bin_strong	3	-5	2	5	a78fb0fa3cd295ead9a8444cf412c57a	a78fb	686331
X_bin_strong	3	-5	4	1	4b3793b10def40df088d34d62dbfa932	4b379	308089
X_bin_strong	3	-5	4	3	14fda950999df159833b3d43b1941080	14fda	85978
X_bin_strong	3	-5	4	5	fe84963ffa326d88198daa1626e348c7	fe849	1042505
X_bin_strong	3	-4	0.5	1	e285825bbe9742c632d481979f6c4727	e2858	927832
X_bin_strong	3	-4	0.5	3	214d2d5275146b3a0f6c9a7fbb643fc5	214d2	136402
X_bin_strong	3	-4	0.5	5	f2183d415bfdff42ef58ed76b2502662	f2183	991619
X_bin_strong	3	-4	1	1	e7ddba2981efe818ef7577bed803b460	e7ddb	949723
X_bin_strong	3	-4	1	3	036c43c00399c48834d2c5c03f254e77	036c4	14020
X_bin_strong	3	-4	1	5	cde738ce6d6a7731c43defb68271f258	cde73	843379
X_bin_strong	3	-4	2	1	57e55aff9eed5920af6f0fe1cf23068f	57e55	360021
X_bin_strong	3	-4	2	3	0b01610a667b247459f2c98d3e03a84a	0b016	45078
X_bin_strong	3	-4	2	5	7f08638da3b350a2670d52d97d62c1dd	7f086	520326
